ID,CATEGORY_ID,NAME,LABEL,NOTES,GROUP_BY
92eb1278-f9e5-4af8-a302-9960aa7e50cc,37e83578-66f9-4416-9b04-70e167e29153,kabupaten-sabu-raijua,Kabupaten Sabu Raijua,5320,cities
0cfe1897-70bf-4121-9a3b-e2ff21f3ba12,37e83578-66f9-4416-9b04-70e167e29153,kabupaten-malaka,Kabupaten Malaka,5321,cities
9f113d45-e78b-4e51-a7a8-90c221603008,37e83578-66f9-4416-9b04-70e167e29153,kota-kupang,Kota Kupang,5371,cities
782b3478-8370-495a-a512-c8f1677dfd5f,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-sambas,Kabupaten Sambas,6101,cities
9378f5ae-8867-45c2-9aa5-ca16844c6063,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-bengkayang,Kabupaten Bengkayang,6102,cities
3dde7ee4-3de4-4f67-b3ae-cc5709990b1c,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-landak,Kabupaten Landak,6103,cities
f5b0fed7-8878-4312-9096-0a85fa72d755,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-mempawah,Kabupaten Mempawah,6104,cities
4d6fab77-6a76-4884-8fb1-3265b6488058,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-sanggau,Kabupaten Sanggau,6105,cities
73552a92-eaad-4761-ad1e-d16f4864da1f,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-ketapang,Kabupaten Ketapang,6106,cities
e126621c-8564-4e8b-bd89-8fa659e304d1,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-sintang,Kabupaten Sintang,6107,cities
0fe21ae3-718c-4b53-8772-283d23c0af63,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-kapuas-hulu,Kabupaten Kapuas Hulu,6108,cities
37f05edc-0c60-4014-a750-390376cb051b,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-sekadau,Kabupaten Sekadau,6109,cities
2b115763-15c6-4430-80f9-1e57e114681c,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-melawi,Kabupaten Melawi,6110,cities
01c159d6-8fab-44a0-ac8f-9004d1bd1d81,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-kayong-utara,Kabupaten Kayong Utara,6111,cities
05c52def-a247-4bdc-8707-8c8c9585edc0,6ac5be24-a9cd-42ed-90f7-247576b4a511,kabupaten-kubu-raya,Kabupaten Kubu Raya,6112,cities
9cab6714-dde4-435b-9c42-e61c8801f164,6ac5be24-a9cd-42ed-90f7-247576b4a511,kota-pontianak,Kota Pontianak,6171,cities
5af82dde-208f-468e-92c5-009ff5bf508d,6ac5be24-a9cd-42ed-90f7-247576b4a511,kota-singkawang,Kota Singkawang,6172,cities
5726f52c-5df6-418a-a544-bb39f303975d,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-kotawaringin-barat,Kabupaten Kotawaringin Barat,6201,cities
dba174d5-9aae-46dc-8dfd-4f3f3ab1354a,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-kotawaringin-timur,Kabupaten Kotawaringin Timur,6202,cities
d8b55f60-8f9f-4383-acb4-2449e92d2550,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-kapuas,Kabupaten Kapuas,6203,cities
243cac78-747c-4c6a-a442-53c1071d7d4c,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-barito-selatan,Kabupaten Barito Selatan,6204,cities
c4005783-bcdb-4bee-8a33-e01b137d8d0d,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-barito-utara,Kabupaten Barito Utara,6205,cities
9d0c66b0-3018-4902-bc8f-b9bc1a902a48,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-sukamara,Kabupaten Sukamara,6206,cities
e658c4c1-9757-4fa1-bbd2-b375af73f0da,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-lamandau,Kabupaten Lamandau,6207,cities
541f14c6-8e9b-4003-b10e-4df3c1a2af9e,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-seruyan,Kabupaten Seruyan,6208,cities
ff51ce58-3602-4a8f-8efb-7bb59b90ae5f,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-katingan,Kabupaten Katingan,6209,cities
e27fbc51-3853-4bd3-a588-653e2ed0f300,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-pulang-pisau,Kabupaten Pulang Pisau,6210,cities
60a17648-cf7f-42cf-b4ad-e785c8e0297b,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-gunung-mas,Kabupaten Gunung Mas,6211,cities
2d687fb8-210e-43ab-b463-244a02598665,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-barito-timur,Kabupaten Barito Timur,6212,cities
52af5017-2d47-4082-9c3f-54f78d4c7ad5,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kabupaten-murung-raya,Kabupaten Murung Raya,6213,cities
ca95fee1-e30e-44df-80cd-b542d196ba84,03d8cce7-58ba-42ae-b991-b50d9f8dcf9b,kota-palangka-raya,Kota Palangka Raya,6271,cities
30e82918-9fab-405a-aa7e-685f1663a354,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kabupaten-tanah-laut,Kabupaten Tanah Laut,6301,cities
f8c1029e-87be-41c6-9819-8b6c8142be17,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kabupaten-kota-baru,Kabupaten Kota Baru,6302,cities
989f3b81-3489-4798-9797-9b0e19d7586d,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kabupaten-banjar,Kabupaten Banjar,6303,cities
72c347e9-cb86-4310-8ff8-c2316343055e,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kabupaten-barito-kuala,Kabupaten Barito Kuala,6304,cities
38a3b5ae-a155-4f69-83ff-a016dbaef8a1,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kabupaten-tapin,Kabupaten Tapin,6305,cities
1cf582ae-143e-43b0-896e-77bc4b0f65b1,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kabupaten-hulu-sungai-selatan,Kabupaten Hulu Sungai Selatan,6306,cities
b8c49134-1395-43a4-8ec1-d56a2c2662dc,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kabupaten-hulu-sungai-tengah,Kabupaten Hulu Sungai Tengah,6307,cities
bf6e529f-19dc-4b60-9433-a2110252e805,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kabupaten-hulu-sungai-utara,Kabupaten Hulu Sungai Utara,6308,cities
a1a9e2a1-7f21-43f1-8770-45b85a093bae,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kabupaten-tabalong,Kabupaten Tabalong,6309,cities
2a5a558a-589e-4090-8319-1339ce3dcb11,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kabupaten-tanah-bumbu,Kabupaten Tanah Bumbu,6310,cities
b5a6d49d-52f6-4f6d-bcd3-059dce0696cf,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kabupaten-balangan,Kabupaten Balangan,6311,cities
4cfee6e7-8c40-4965-9043-9854b755766e,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kota-banjarmasin,Kota Banjarmasin,6371,cities
f1de5a1c-411f-4518-8d3d-4a0963c1b2eb,2c21f9e6-74d9-487b-a90c-4245a1a7c3ba,kota-banjar-baru,Kota Banjar Baru,6372,cities
63e2f0ff-e854-4ace-800a-1ebac6310d1f,b9fefc64-f9b0-4220-ab19-a5c982f38d23,kabupaten-paser,Kabupaten Paser,6401,cities
949d518c-d5d7-482a-8366-1a9ff1f34913,b9fefc64-f9b0-4220-ab19-a5c982f38d23,kabupaten-kutai-barat,Kabupaten Kutai Barat,6402,cities
813e4019-10b9-48d6-8424-e1dae1fd09d4,b9fefc64-f9b0-4220-ab19-a5c982f38d23,kabupaten-kutai-kartanegara,Kabupaten Kutai Kartanegara,6403,cities
5633e877-1666-460f-8bb2-be833ef0d07e,b9fefc64-f9b0-4220-ab19-a5c982f38d23,kabupaten-kutai-timur,Kabupaten Kutai Timur,6404,cities
47935862-dc32-4ef5-b93b-6bd87b08606f,b9fefc64-f9b0-4220-ab19-a5c982f38d23,kabupaten-berau,Kabupaten Berau,6405,cities
30e13e3b-e414-4b34-95f8-6acde7895a3c,b9fefc64-f9b0-4220-ab19-a5c982f38d23,kabupaten-penajam-paser-utara,Kabupaten Penajam Paser Utara,6409,cities
271b6b18-1bc4-4c5a-b2b0-6a35b54b577f,b9fefc64-f9b0-4220-ab19-a5c982f38d23,kabupaten-mahakam-hulu,Kabupaten Mahakam Hulu,6411,cities
2b93c149-9bc0-4bf2-b99a-8520d39c0971,b9fefc64-f9b0-4220-ab19-a5c982f38d23,kota-balikpapan,Kota Balikpapan,6471,cities
c8dc7706-14cc-40c7-8cca-14fd63dc35f2,b9fefc64-f9b0-4220-ab19-a5c982f38d23,kota-samarinda,Kota Samarinda,6472,cities
cb287e5d-91bb-49f9-ae95-a19245ac326d,b9fefc64-f9b0-4220-ab19-a5c982f38d23,kota-bontang,Kota Bontang,6474,cities
c5d16b96-2215-459a-bba9-a5fbee632b73,7280f010-0677-4c2e-a63d-f022dec664f4,kabupaten-malinau,Kabupaten Malinau,6501,cities
03d5e961-124b-412d-8230-e0002fdd05d5,7280f010-0677-4c2e-a63d-f022dec664f4,kabupaten-bulungan,Kabupaten Bulungan,6502,cities
310ee86e-4d4d-4d77-a4c2-cb4179db642a,7280f010-0677-4c2e-a63d-f022dec664f4,kabupaten-tana-tidung,Kabupaten Tana Tidung,6503,cities
16b8450a-feda-4b94-816e-3f45497f0dcb,7280f010-0677-4c2e-a63d-f022dec664f4,kabupaten-nunukan,Kabupaten Nunukan,6504,cities
cd9485f2-93e7-44f9-ad78-beddabfad9a5,7280f010-0677-4c2e-a63d-f022dec664f4,kota-tarakan,Kota Tarakan,6571,cities
526fed31-af23-4395-9307-28dd36d95ccf,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kabupaten-bolaang-mongondow,Kabupaten Bolaang Mongondow,7101,cities
e5c67ede-1cdf-4df3-8c7d-da238d01cfed,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kabupaten-minahasa,Kabupaten Minahasa,7102,cities
be1806ad-25d8-46c2-ac1a-4bdb9de642b9,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kabupaten-kepulauan-sangihe,Kabupaten Kepulauan Sangihe,7103,cities
a0e510e1-d20a-4838-b7f6-2332142231ff,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kabupaten-kepulauan-talaud,Kabupaten Kepulauan Talaud,7104,cities
f8a2bd27-0101-4916-b7ed-09f88eddf9ad,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kabupaten-minahasa-selatan,Kabupaten Minahasa Selatan,7105,cities
94483fbf-76c1-4aec-ba86-a224562a5476,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kabupaten-minahasa-utara,Kabupaten Minahasa Utara,7106,cities
a2cf3c05-3af6-462c-b43a-2c90c3162a6d,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kabupaten-bolaang-mongondow-utara,Kabupaten Bolaang Mongondow Utara,7107,cities
94c8e04a-55fe-4837-8e83-14c7a237e0ae,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kabupaten-siau-tagulandang-biaro,Kabupaten Siau Tagulandang Biaro,7108,cities
02a43dc2-b0de-4925-8bcf-6174ae1fdbad,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kabupaten-minahasa-tenggara,Kabupaten Minahasa Tenggara,7109,cities
2bab8ee8-3239-41b4-8c06-01df5fa4f821,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kabupaten-bolaang-mongondow-selatan,Kabupaten Bolaang Mongondow Selatan,7110,cities
e5993d5a-62ba-4c04-9beb-1f86b07d1853,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kabupaten-bolaang-mongondow-timur,Kabupaten Bolaang Mongondow Timur,7111,cities
e27d2d17-f212-4114-9beb-3ff48cf8de43,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kota-manado,Kota Manado,7171,cities
cf26dc57-f0a7-42b8-884c-622814aea520,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kota-bitung,Kota Bitung,7172,cities
59b45fbc-0965-456b-8814-781ea163a090,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kota-tomohon,Kota Tomohon,7173,cities
960e2c39-d705-4784-873c-f25c8ef47abb,8e3e1cec-b0ff-476c-be34-10c9e9b04086,kota-kotamobagu,Kota Kotamobagu,7174,cities
9659fb63-3be9-4750-b69e-49e27e7959ac,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-banggai-kepulauan,Kabupaten Banggai Kepulauan,7201,cities
ec0dc7d1-38b0-4ce1-bfd7-cfa976f3a6f6,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-banggai,Kabupaten Banggai,7202,cities
d1d6d4c1-76ba-46dc-ac01-49748b998b6b,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-morowali,Kabupaten Morowali,7203,cities
2834532b-ad81-4722-8afa-71d3482bc48f,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-poso,Kabupaten Poso,7204,cities
cc6c1598-59cb-40d4-becf-b9544a6b7c36,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-donggala,Kabupaten Donggala,7205,cities
a802dfeb-37c9-446c-b11f-8f44d5b2ffd2,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-toli-toli,Kabupaten Toli-toli,7206,cities
c3ff3dbb-07aa-4e5b-9a8f-73c911d18a47,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-buol,Kabupaten Buol,7207,cities
b96ec177-934b-4ce6-bfa9-6030b274431e,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-parigi-moutong,Kabupaten Parigi Moutong,7208,cities
b97ec863-0175-4741-934a-0fdbf8234705,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-tojo-una-una,Kabupaten Tojo Una-una,7209,cities
35a0f40e-519d-4778-9975-909ee1ccbdfb,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-sigi,Kabupaten Sigi,7210,cities
03e03e21-beb9-4f34-8759-5fc93e5473cb,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-banggai-laut,Kabupaten Banggai Laut,7211,cities
b9e2d66f-7d0f-41dc-9c17-7b0ff290354e,a7e342f1-89b1-46cd-a1eb-b877739692fe,kabupaten-morowali-utara,Kabupaten Morowali Utara,7212,cities
594b8617-d3ab-4f2c-95b3-9582776e939f,a7e342f1-89b1-46cd-a1eb-b877739692fe,kota-palu,Kota Palu,7271,cities
5257794d-f6c8-40e4-a994-d0f6a524f3f1,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-kepulauan-selayar,Kabupaten Kepulauan Selayar,7301,cities
e80efeac-08ab-493f-b442-fee1843e37f0,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-bulukumba,Kabupaten Bulukumba,7302,cities
e2df38dc-fa03-4dad-9603-bbe793ac6bb7,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-bantaeng,Kabupaten Bantaeng,7303,cities
5dbddfb3-d815-438c-b03e-93d4cdcfe148,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-jeneponto,Kabupaten Jeneponto,7304,cities
f294a09e-69d3-4486-8ef1-fde66d0139c0,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-takalar,Kabupaten Takalar,7305,cities
f5142db6-5907-4617-a875-77d65ef998f1,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-gowa,Kabupaten Gowa,7306,cities
697ddb48-24af-4e74-a107-00bfee692ce3,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-sinjai,Kabupaten Sinjai,7307,cities
d0744ca2-55db-42ba-8e72-fa4deae49a3d,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-maros,Kabupaten Maros,7308,cities
2950edbe-9186-44ac-bf6c-79f7f9b0264a,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-pangkajene-dan-kepulauan,Kabupaten Pangkajene Dan Kepulauan,7309,cities
632f027d-6690-47b8-9068-e78670de518f,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-barru,Kabupaten Barru,7310,cities
08931c9f-15ec-4bff-b5e4-3e0945514cc6,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-bone,Kabupaten Bone,7311,cities
23c3f31d-451f-4429-a78d-c75e43154a3d,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-soppeng,Kabupaten Soppeng,7312,cities
20afb7a1-3510-4912-a49a-85c70f03b857,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-wajo,Kabupaten Wajo,7313,cities
87082a62-9202-4966-8cb0-b0dc093c0ab7,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-sidenreng-rappang,Kabupaten Sidenreng Rappang,7314,cities
afab3b33-3f09-4f4d-a686-72a37445e65e,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-pinrang,Kabupaten Pinrang,7315,cities
79ad27c4-35f3-46a7-8487-3118ddee8f30,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-enrekang,Kabupaten Enrekang,7316,cities
591376d2-cda4-4138-8a23-a69f97ff394f,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-luwu,Kabupaten Luwu,7317,cities
b1fa2195-2495-4d3d-9f8b-729d1d9e91fe,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-tana-toraja,Kabupaten Tana Toraja,7318,cities
dfc0a838-7749-4ecf-9628-7bbf3c7baa59,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-luwu-utara,Kabupaten Luwu Utara,7322,cities
f1bfaac0-37db-4af3-9196-34cd5478e395,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-luwu-timur,Kabupaten Luwu Timur,7325,cities
694a86cd-dc11-4420-8249-eb8b08bf7977,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kabupaten-toraja-utara,Kabupaten Toraja Utara,7326,cities
58894825-bb12-48ae-a0e2-1be833a8a1c6,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kota-makassar,Kota Makassar,7371,cities
fa57828d-e436-4939-b64a-bba4dff4e05d,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kota-parepare,Kota Parepare,7372,cities
a1162d3f-4725-4ad4-90c9-c0deccfb3467,7e76b4ac-a5bd-40fd-9135-bcb462b565fa,kota-palopo,Kota Palopo,7373,cities
60621a5e-0a06-4f5c-8358-dbb22f31b6cd,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-buton,Kabupaten Buton,7401,cities
a0be0d7c-2a33-41e2-8394-a5249a46250a,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-muna,Kabupaten Muna,7402,cities
d5e039c8-effb-434d-bf73-32b6aa0b0357,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-konawe,Kabupaten Konawe,7403,cities
99fe7ee2-f25f-40f2-8067-728c5cf81262,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-kolaka,Kabupaten Kolaka,7404,cities
24a89c87-9a15-4d4e-b21e-85be602383d2,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-konawe-selatan,Kabupaten Konawe Selatan,7405,cities
0260220c-2e0d-4e6f-96fe-4d8b25431f61,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-bombana,Kabupaten Bombana,7406,cities
cd69790e-c6a7-4dad-b728-312938f2ebb6,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-wakatobi,Kabupaten Wakatobi,7407,cities
121845e9-9536-494d-9521-b482b7c03542,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-kolaka-utara,Kabupaten Kolaka Utara,7408,cities
3d5bf726-0f9a-4109-b89d-451bab4fc031,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-buton-utara,Kabupaten Buton Utara,7409,cities
e11ca9f3-c059-4938-86b7-663eca2125f6,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-konawe-utara,Kabupaten Konawe Utara,7410,cities
adba3624-7190-48db-90dc-995adb0477f5,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-kolaka-timur,Kabupaten Kolaka Timur,7411,cities
115f40f4-babd-4132-8ed4-cd63396f87d3,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-konawe-kepulauan,Kabupaten Konawe Kepulauan,7412,cities
74601a69-0aab-4d14-a12d-3c8078372318,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-muna-barat,Kabupaten Muna Barat,7413,cities
bca5c003-8830-4e36-96ca-13443e24fb63,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-buton-tengah,Kabupaten Buton Tengah,7414,cities
ab508867-8b1d-4eb9-8bae-89e352c244a0,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kabupaten-buton-selatan,Kabupaten Buton Selatan,7415,cities
8c4e7f63-2242-4fdb-992b-fd36c33e2396,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kota-kendari,Kota Kendari,7471,cities
1d3245fd-b872-46c1-8680-23ed62e4fc8a,a31f1ec1-c3e7-4ec0-8d52-29ae42100cca,kota-baubau,Kota Baubau,7472,cities
379e8c37-bbe9-429e-949f-2378eff956e6,05fe0dec-447c-477f-aa2b-5497cd0900fd,kabupaten-boalemo,Kabupaten Boalemo,7501,cities
4c04650b-4b1b-4be5-bd9a-99264036b130,05fe0dec-447c-477f-aa2b-5497cd0900fd,kabupaten-gorontalo,Kabupaten Gorontalo,7502,cities
71352ac9-cf13-4372-9f95-35819eb33101,05fe0dec-447c-477f-aa2b-5497cd0900fd,kabupaten-pohuwato,Kabupaten Pohuwato,7503,cities
8f7732b7-44c8-44a4-ac25-150489fc4c9a,05fe0dec-447c-477f-aa2b-5497cd0900fd,kabupaten-bone-bolango,Kabupaten Bone Bolango,7504,cities
826a7a0a-d803-46cf-b1b6-0f7532039778,05fe0dec-447c-477f-aa2b-5497cd0900fd,kabupaten-gorontalo-utara,Kabupaten Gorontalo Utara,7505,cities
0a47ffcb-d9cf-4d52-bc1c-8c1bb10fd393,05fe0dec-447c-477f-aa2b-5497cd0900fd,kota-gorontalo,Kota Gorontalo,7571,cities
ea674619-6769-40b8-90a5-f25191057936,705f952a-5833-4227-b61d-52c847872189,kabupaten-majene,Kabupaten Majene,7601,cities
2371a537-02d6-45f4-bd6e-88d2d2819059,705f952a-5833-4227-b61d-52c847872189,kabupaten-polewali-mandar,Kabupaten Polewali Mandar,7602,cities
97a02583-c88a-4d6c-aa71-7691328e9abf,705f952a-5833-4227-b61d-52c847872189,kabupaten-mamasa,Kabupaten Mamasa,7603,cities
db9c75d4-90f3-41ff-a5ba-9c81fbc61baa,705f952a-5833-4227-b61d-52c847872189,kabupaten-mamuju,Kabupaten Mamuju,7604,cities
2adb9fa9-acaf-4705-9c08-a9ab9218c8f2,705f952a-5833-4227-b61d-52c847872189,kabupaten-mamuju-utara,Kabupaten Mamuju Utara,7605,cities
c0eaa619-72b8-4b5e-9b7e-4446bc23a074,705f952a-5833-4227-b61d-52c847872189,kabupaten-mamuju-tengah,Kabupaten Mamuju Tengah,7606,cities
65bc081f-9acb-420e-a701-fec9d58cb04b,38f4abe0-c146-4bb6-aa95-3203487d2599,kabupaten-maluku-tenggara-barat,Kabupaten Maluku Tenggara Barat,8101,cities
eadb94f6-f4c0-49c0-898d-b9dd97c888dd,38f4abe0-c146-4bb6-aa95-3203487d2599,kabupaten-maluku-tenggara,Kabupaten Maluku Tenggara,8102,cities
e6c36f82-dacb-43af-a799-5ea136a0dd1e,38f4abe0-c146-4bb6-aa95-3203487d2599,kabupaten-maluku-tengah,Kabupaten Maluku Tengah,8103,cities
e66d8dad-3764-460f-ae23-92acb7b93bed,38f4abe0-c146-4bb6-aa95-3203487d2599,kabupaten-buru,Kabupaten Buru,8104,cities
0c220173-8163-4084-be5c-e73363713475,38f4abe0-c146-4bb6-aa95-3203487d2599,kabupaten-kepulauan-aru,Kabupaten Kepulauan Aru,8105,cities
b1f1eb89-c8bf-4f7c-a0e3-8ffafd76a8d8,38f4abe0-c146-4bb6-aa95-3203487d2599,kabupaten-seram-bagian-barat,Kabupaten Seram Bagian Barat,8106,cities
a50e1ee6-6fe8-4f1e-80b0-fc6800fae29b,38f4abe0-c146-4bb6-aa95-3203487d2599,kabupaten-seram-bagian-timur,Kabupaten Seram Bagian Timur,8107,cities
c4d2cc54-be2a-49b5-bedf-73cd0901377a,38f4abe0-c146-4bb6-aa95-3203487d2599,kabupaten-maluku-barat-daya,Kabupaten Maluku Barat Daya,8108,cities
a4d338fc-f0f0-4e45-ab4d-781c46b9487d,38f4abe0-c146-4bb6-aa95-3203487d2599,kabupaten-buru-selatan,Kabupaten Buru Selatan,8109,cities
a420b6ea-80e8-4030-bc83-08390ca5e42f,38f4abe0-c146-4bb6-aa95-3203487d2599,kota-ambon,Kota Ambon,8171,cities
b46cdffe-cff6-4a04-96a7-ce740b58357a,38f4abe0-c146-4bb6-aa95-3203487d2599,kota-tual,Kota Tual,8172,cities
b548c2c8-dead-4bec-966a-4d4c31b42f61,b5ae7e39-1081-48b2-8717-aa25fe73114d,kabupaten-halmahera-barat,Kabupaten Halmahera Barat,8201,cities
29deb217-57ff-47a5-b0a8-4cc4527d75a9,b5ae7e39-1081-48b2-8717-aa25fe73114d,kabupaten-halmahera-tengah,Kabupaten Halmahera Tengah,8202,cities
1cdb4231-2f72-478a-b204-16de87e9de5f,b5ae7e39-1081-48b2-8717-aa25fe73114d,kabupaten-kepulauan-sula,Kabupaten Kepulauan Sula,8203,cities
1e6a3c71-fe1e-4c4f-86c2-a92eb15f867e,b5ae7e39-1081-48b2-8717-aa25fe73114d,kabupaten-halmahera-selatan,Kabupaten Halmahera Selatan,8204,cities
1b79cccf-1c50-4d08-91c1-a3a3eba1d470,b5ae7e39-1081-48b2-8717-aa25fe73114d,kabupaten-halmahera-utara,Kabupaten Halmahera Utara,8205,cities
2e3b43bc-1063-4d98-bd0f-49b31b16a8ca,b5ae7e39-1081-48b2-8717-aa25fe73114d,kabupaten-halmahera-timur,Kabupaten Halmahera Timur,8206,cities
cb1b1559-95e9-405a-8c23-214cc945c193,b5ae7e39-1081-48b2-8717-aa25fe73114d,kabupaten-pulau-morotai,Kabupaten Pulau Morotai,8207,cities
9a2fa3b9-e394-4e09-9490-506f1186a06d,b5ae7e39-1081-48b2-8717-aa25fe73114d,kabupaten-pulau-taliabu,Kabupaten Pulau Taliabu,8208,cities
285512cd-a397-4d14-af6a-fd7a2f1ba737,b5ae7e39-1081-48b2-8717-aa25fe73114d,kota-ternate,Kota Ternate,8271,cities
e3b280c3-a4f6-476f-b48a-c679ae2bc993,b5ae7e39-1081-48b2-8717-aa25fe73114d,kota-tidore-kepulauan,Kota Tidore Kepulauan,8272,cities
79faa71e-d7dc-4b25-9097-ff0de0ff49ea,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-fakfak,Kabupaten Fakfak,9101,cities
